"pack_name","price","price_text","reward_item","destination"
"Sanddeep Powdered Pearl","42","42","Charcoal Stabilizer","Diamond Shores"
"Sanddeep Alchemic Pearls","42","42","Charcoal Stabilizer","Diamond Shores"
"Rookborne Carrot Ale","45","45","Charcoal Stabilizer","Diamond Shores"
"Rookborne Basin Mead","45","45","Charcoal Stabilizer","Diamond Shores"
"Windscour Miracle Capsule","45","45","Charcoal Stabilizer","Diamond Shores"
"Windscour Peppermints","45","45","Charcoal Stabilizer","Diamond Shores"
"Perinoor Peanut Butter","48","48","Charcoal Stabilizer","Diamond Shores"
"Perinoor All-Spice","48","48","Charcoal Stabilizer","Diamond Shores"
"Hasla Treated Bamboo","51","51","Charcoal Stabilizer","Diamond Shores"
"Hasla Duck Down","51","51","Charcoal Stabilizer","Diamond Shores"
"Solzreed Handicrafts Basket","30","30","Charcoal Stabilizer","Diamond Shores"
"Gweonid Bug Repellent Wood","41","41","Charcoal Stabilizer","Diamond Shores"
"Arcum Iris Red Leather Pack","43","43","Charcoal Stabilizer","Diamond Shores"
"Falcorth Dried Yams","45","45","Charcoal Stabilizer","Diamond Shores"
"Lilyut Special Spice","33","33","Charcoal Stabilizer","Diamond Shores"
"Tigerspine Tomato Juice","43","43","Charcoal Stabilizer","Diamond Shores"
"Dewstone Plains Onion Juice","39","39","Charcoal Stabilizer","Diamond Shores"
"Mahadevi Cold Processed Fabric","38","38","Charcoal Stabilizer","Diamond Shores"
"White Arden Steamed Pumpkin","45","45","Charcoal Stabilizer","Diamond Shores"
"Solis Fried Jujube","36","36","Charcoal Stabilizer","Diamond Shores"
"Marianople Orange Drink","41","41","Charcoal Stabilizer","Diamond Shores"
"Villanelle Candied Apples","33","33","Charcoal Stabilizer","Diamond Shores"
"Two Crowns Dried Seaweed","38","38","Charcoal Stabilizer","Diamond Shores"
"Silent Forest Aged Garlic","34","34","Charcoal Stabilizer","Diamond Shores"
"Cinderstone Pickled Olives","36","36","Charcoal Stabilizer","Diamond Shores"
"Ynystere Dried Tomatoes","26","26","Charcoal Stabilizer","Diamond Shores"
"Halcyona Anesthetic","43","43","Charcoal Stabilizer","Diamond Shores"
"Hellswamp Boiled Potatoes","45","45","Charcoal Stabilizer","Diamond Shores"
"Sanddeep Fragrant Wood","42","42","Charcoal Stabilizer","Diamond Shores"
"Rookborne Pumpkin Juice","45","45","Charcoal Stabilizer","Diamond Shores"
"Windscour Regenerating Cream","45","45","Charcoal Stabilizer","Diamond Shores"
"Perinoor Snack Pack","48","48","Charcoal Stabilizer","Diamond Shores"
"Hasla Grilled Yams","51","51","Charcoal Stabilizer","Diamond Shores"
"Gweonid Dyed Feathers","52","52","Charcoal Stabilizer","Diamond Shores"
"Marianople Duck Down","55","55","Charcoal Stabilizer","Diamond Shores"
"Dewstone Fine Thread","50","50","Charcoal Stabilizer","Diamond Shores"
"Solzreed Braised Meat","41","41","Charcoal Stabilizer","Diamond Shores"
"White Arden Trail Mix","55","55","Charcoal Stabilizer","Diamond Shores"
"Lilyut Milk Soap","44","44","Charcoal Stabilizer","Diamond Shores"
"Two Crowns Cream","51","51","Charcoal Stabilizer","Diamond Shores"
"Hellswamp Spicy Meat","51","51","Charcoal Stabilizer","Diamond Shores"
"Cinderstone Tart Mead","46","46","Charcoal Stabilizer","Diamond Shores"
"Halcyona Wheat Biscuit","55","55","Charcoal Stabilizer","Diamond Shores"
"Sanddeep Medicinal Poultice","55","55","Charcoal Stabilizer","Diamond Shores"
"Solis Alchemy Oil","50","50","Charcoal Stabilizer","Diamond Shores"
"Arcum Iris Roasted Eggs","55","55","Charcoal Stabilizer","Diamond Shores"
"Mahadevi Elephant Cookies","50","50","Charcoal Stabilizer","Diamond Shores"
"Falcorth Snowlion Yarn","55","55","Charcoal Stabilizer","Diamond Shores"
"Tigerspine Tigerspaw Pancakes","55","55","Charcoal Stabilizer","Diamond Shores"
"Silent Forest Dried Fruit","41","41","Charcoal Stabilizer","Diamond Shores"
"Villanelle Potpourri","43","43","Charcoal Stabilizer","Diamond Shores"
"Windscour Hearty Jerky","55","55","Charcoal Stabilizer","Diamond Shores"
"Perinoor Aged Spices","55","55","Charcoal Stabilizer","Diamond Shores"
"Rookborne Biscuit Sticks","51","51","Charcoal Stabilizer","Diamond Shores"
"Ynystere Preserves","34","34","Charcoal Stabilizer","Diamond Shores"
"Hasla Softened Fabric","53","53","Charcoal Stabilizer","Diamond Shores"
"Gweonid Apple Pies","46","46","Charcoal Stabilizer","Diamond Shores"
"Marianople Sweeteners","49","49","Charcoal Stabilizer","Diamond Shores"
"Dewstone Distilled Liquor","44","44","Charcoal Stabilizer","Diamond Shores"
"Solzreed Dried Food","36","36","Charcoal Stabilizer","Diamond Shores"
"White Arden Raisin Brandy","49","49","Charcoal Stabilizer","Diamond Shores"
"Lilyut Cooking Oil","39","39","Charcoal Stabilizer","Diamond Shores"
"Two Crowns Pomme Cakes","45","45","Charcoal Stabilizer","Diamond Shores"
"Hellswamp Mushroom Pot Pies","45","45","Charcoal Stabilizer","Diamond Shores"
"Cinderstone Sacred Candles","41","41","Charcoal Stabilizer","Diamond Shores"
"Halcyona Yam Pasta","49","49","Charcoal Stabilizer","Diamond Shores"
"Sanddeep Preserved Meat","49","49","Charcoal Stabilizer","Diamond Shores"
"Solis Juice Concentrate","44","44","Charcoal Stabilizer","Diamond Shores"
"Arcum Iris Lavaspice","49","49","Charcoal Stabilizer","Diamond Shores"
"Mahadevi Yule Logs","44","44","Charcoal Stabilizer","Diamond Shores"
"Falcorth Apple Tarts","49","49","Charcoal Stabilizer","Diamond Shores"
"Tigerspine Grape Jam","48","48","Charcoal Stabilizer","Diamond Shores"
"Silent Forest Pomme Candy","36","36","Charcoal Stabilizer","Diamond Shores"
"Villanelle Preserved Cherries","38","38","Charcoal Stabilizer","Diamond Shores"
"Windscour Bitter Herbs","49","49","Charcoal Stabilizer","Diamond Shores"
"Perinoor Potato Powder","49","49","Charcoal Stabilizer","Diamond Shores"
"Rookborne Fruit Leather","45","45","Charcoal Stabilizer","Diamond Shores"
"Ynystere Olive Oil","30","30","Charcoal Stabilizer","Diamond Shores"
"Hasla Cured Meat","47","47","Charcoal Stabilizer","Diamond Shores"
"Gweonid Piquant Spices","47","47","Charcoal Stabilizer","Diamond Shores"
"Marianople Face Cream","50","50","Charcoal Stabilizer","Diamond Shores"
"Dewstone Toy Robots","46","46","Charcoal Stabilizer","Diamond Shores"
"Solzreed Strawberry Smoothies","37","37","Charcoal Stabilizer","Diamond Shores"
"White Arden Grilled Meat","51","51","Charcoal Stabilizer","Diamond Shores"
"Lilyut Moonshine","40","40","Charcoal Stabilizer","Diamond Shores"
"Two Crowns Flowerpots","46","46","Charcoal Stabilizer","Diamond Shores"
"Hellswamp Ground Peanuts","49","49","Charcoal Stabilizer","Diamond Shores"
"Cinderstone Medicinal Powder","42","42","Charcoal Stabilizer","Diamond Shores"
"Halcyona Livestock Feed","53","53","Charcoal Stabilizer","Diamond Shores"
"Sanddeep Fried Cucumbers","53","53","Charcoal Stabilizer","Diamond Shores"
"Solis Red Spice","45","45","Charcoal Stabilizer","Diamond Shores"
"Arcum Iris Salt Crackers","53","53","Charcoal Stabilizer","Diamond Shores"
"Mahadevi Pickles","46","46","Charcoal Stabilizer","Diamond Shores"
"Falcorth Carrot Cake","53","53","Charcoal Stabilizer","Diamond Shores"
"Tigerspine Seasoned Meat","50","50","Charcoal Stabilizer","Diamond Shores"
"Silent Forest Seasonings","38","38","Charcoal Stabilizer","Diamond Shores"
"Villanelle Long Noodles","39","39","Charcoal Stabilizer","Diamond Shores"
"Windscour Chilled Beverages","53","53","Charcoal Stabilizer","Diamond Shores"
"Perinoor Fried Meat","53","53","Charcoal Stabilizer","Diamond Shores"
"Rookborne Millet Pilaf","46","46","Charcoal Stabilizer","Diamond Shores"
"Ynystere Bouquets","31","31","Charcoal Stabilizer","Diamond Shores"
"Hasla Specialty Tea","52","52","Charcoal Stabilizer","Diamond Shores"
"Gweonid Aged Honey","83","83","Charcoal Stabilizer","Diamond Shores"
"Solzreed Aged Honey","64","64","Charcoal Stabilizer","Diamond Shores"
"Two Crowns Aged Honey","81","81","Charcoal Stabilizer","Diamond Shores"
"Halcyona Aged Honey","102","102","Charcoal Stabilizer","Diamond Shores"
"Solis Aged Honey","79","79","Charcoal Stabilizer","Diamond Shores"
"Falcorth Aged Honey","92","92","Charcoal Stabilizer","Diamond Shores"
"Villanelle Aged Honey","69","69","Charcoal Stabilizer","Diamond Shores"
"Rookborne Aged Honey","81","81","Charcoal Stabilizer","Diamond Shores"
"Dewstone Aged Salve","77","77","Charcoal Stabilizer","Diamond Shores"
"Lilyut Aged Salve","68","68","Charcoal Stabilizer","Diamond Shores"
"Cinderstone Aged Salve","71","71","Charcoal Stabilizer","Diamond Shores"
"Mahadevi Aged Salve","77","77","Charcoal Stabilizer","Diamond Shores"
"Silent Forest Aged Salve","63","63","Charcoal Stabilizer","Diamond Shores"
"Perinoor Aged Salve","102","102","Charcoal Stabilizer","Diamond Shores"
"Hasla Aged Salve","99","99","Charcoal Stabilizer","Diamond Shores"
"Marianople Aged Cheese","88","88","Charcoal Stabilizer","Diamond Shores"
"White Arden Aged Cheese","89","89","Charcoal Stabilizer","Diamond Shores"
"Hellswamp Aged Cheese","98","98","Charcoal Stabilizer","Diamond Shores"
"Sanddeep Aged Cheese","102","102","Charcoal Stabilizer","Diamond Shores"
"Arcum Iris Aged Cheese","100","100","Charcoal Stabilizer","Diamond Shores"
"Tigerspine Aged Cheese","87","87","Charcoal Stabilizer","Diamond Shores"
"Windscour Aged Cheese","105","105","Charcoal Stabilizer","Diamond Shores"
"Ynystere Aged Cheese","55","55","Charcoal Stabilizer","Diamond Shores"
"Dewstone Aged Honey","80","80","Charcoal Stabilizer","Diamond Shores"
"Lilyut Aged Honey","70","70","Charcoal Stabilizer","Diamond Shores"
"Cinderstone Aged Honey","74","74","Charcoal Stabilizer","Diamond Shores"
"Mahadevi Aged Honey","80","80","Charcoal Stabilizer","Diamond Shores"
"Silent Forest Aged Honey","66","66","Charcoal Stabilizer","Diamond Shores"
"Perinoor Aged Honey","105","105","Charcoal Stabilizer","Diamond Shores"
"Hasla Aged Honey","102","102","Charcoal Stabilizer","Diamond Shores"
"Marianople Aged Honey","88","88","Charcoal Stabilizer","Diamond Shores"
"White Arden Aged Honey","89","89","Charcoal Stabilizer","Diamond Shores"
"Hellswamp Aged Honey","98","98","Charcoal Stabilizer","Diamond Shores"
"Sanddeep Aged Honey","102","102","Charcoal Stabilizer","Diamond Shores"
"Arcum Iris Aged Honey","100","100","Charcoal Stabilizer","Diamond Shores"
"Tigerspine Aged Honey","87","87","Charcoal Stabilizer","Diamond Shores"
"Windscour Aged Honey","105","105","Charcoal Stabilizer","Diamond Shores"
"Ynystere Aged Honey","55","55","Charcoal Stabilizer","Diamond Shores"
"Gweonid Aged Salve","80","80","Charcoal Stabilizer","Diamond Shores"
"Solzreed Aged Salve","62","62","Charcoal Stabilizer","Diamond Shores"
"Two Crowns Aged Salve","78","78","Charcoal Stabilizer","Diamond Shores"
"Halcyona Aged Salve","98","98","Charcoal Stabilizer","Diamond Shores"
"Solis Aged Salve","76","76","Charcoal Stabilizer","Diamond Shores"
"Falcorth Aged Salve","89","89","Charcoal Stabilizer","Diamond Shores"
"Villanelle Aged Salve","67","67","Charcoal Stabilizer","Diamond Shores"
"Rookborne Aged Salve","78","78","Charcoal Stabilizer","Diamond Shores"
"Marianople Aged Salve","85","85","Charcoal Stabilizer","Diamond Shores"
"White Arden Aged Salve","86","86","Charcoal Stabilizer","Diamond Shores"
"Hellswamp Aged Salve","94","94","Charcoal Stabilizer","Diamond Shores"
"Sanddeep Aged Salve","98","98","Charcoal Stabilizer","Diamond Shores"
"Arcum Iris Aged Salve","97","97","Charcoal Stabilizer","Diamond Shores"
"Tigerspine Aged Salve","84","84","Charcoal Stabilizer","Diamond Shores"
"Windscour Aged Salve","102","102","Charcoal Stabilizer","Diamond Shores"
"Ynystere Aged Salve","53","53","Charcoal Stabilizer","Diamond Shores"
"Gweonid Aged Cheese","83","83","Charcoal Stabilizer","Diamond Shores"
"Solzreed Aged Cheese","64","64","Charcoal Stabilizer","Diamond Shores"
"Two Crowns Aged Cheese","81","81","Charcoal Stabilizer","Diamond Shores"
"Halcyona Aged Cheese","102","102","Charcoal Stabilizer","Diamond Shores"
"Solis Aged Cheese","79","79","Charcoal Stabilizer","Diamond Shores"
"Falcorth Aged Cheese","92","92","Charcoal Stabilizer","Diamond Shores"
"Villanelle Aged Cheese","69","69","Charcoal Stabilizer","Diamond Shores"
"Rookborne Aged Cheese","81","81","Charcoal Stabilizer","Diamond Shores"
"Dewstone Aged Cheese","80","80","Charcoal Stabilizer","Diamond Shores"
"Lilyut Aged Cheese","70","70","Charcoal Stabilizer","Diamond Shores"
"Cinderstone Aged Cheese","74","74","Charcoal Stabilizer","Diamond Shores"
"Mahadevi Aged Cheese","80","80","Charcoal Stabilizer","Diamond Shores"
"Silent Forest Aged Cheese","66","66","Charcoal Stabilizer","Diamond Shores"
"Perinoor Aged Cheese","105","105","Charcoal Stabilizer","Diamond Shores"
"Hasla Aged Cheese","102","102","Charcoal Stabilizer","Diamond Shores"
"Gweonid Fertilizer","50","50","Charcoal Stabilizer","Diamond Shores"
"Marianople Fertilizer","53","53","Charcoal Stabilizer","Diamond Shores"
"Dewstone Fertilizer","48","48","Charcoal Stabilizer","Diamond Shores"
"Solzreed Fertilizer","39","39","Charcoal Stabilizer","Diamond Shores"
"White Arden Fertilizer","54","54","Charcoal Stabilizer","Diamond Shores"
"Lilyut Hills Fertilizer","43","43","Charcoal Stabilizer","Diamond Shores"
"Two Crowns Fertilizer","49","49","Charcoal Stabilizer","Diamond Shores"
"Hellswamp Fertilizer","52","52","Charcoal Stabilizer","Diamond Shores"
"Cinderstone Fertilizer","45","45","Charcoal Stabilizer","Diamond Shores"
"Halcyona Fertilizer","56","56","Charcoal Stabilizer","Diamond Shores"
"Sanddeep Fertilizer","56","56","Charcoal Stabilizer","Diamond Shores"
"Solis Fertilizer","48","48","Charcoal Stabilizer","Diamond Shores"
"Arcum Iris Fertilizer","56","56","Charcoal Stabilizer","Diamond Shores"
"Mahadevi Fertilizer","48","48","Charcoal Stabilizer","Diamond Shores"
"Falcorth Fertilizer","56","56","Charcoal Stabilizer","Diamond Shores"
"Tigerspine Fertilizer","53","53","Charcoal Stabilizer","Diamond Shores"
"Silent Forest Fertilizer","40","40","Charcoal Stabilizer","Diamond Shores"
"Villanelle Fertilizer","42","42","Charcoal Stabilizer","Diamond Shores"
"Windscour Fertilizer","56","56","Charcoal Stabilizer","Diamond Shores"
"Perinoor Fertilizer","56","56","Charcoal Stabilizer","Diamond Shores"
"Rookborne Fertilizer","49","49","Charcoal Stabilizer","Diamond Shores"
"Ynystere Fertilizer","33","33","Charcoal Stabilizer","Diamond Shores"
"Hasla Fertilizer","55","55","Charcoal Stabilizer","Diamond Shores"
"Exeloch Organic Gems","19","19","Charcoal Stabilizer","Diamond Shores"
"Nuimari Dried Roots","13","13","Charcoal Stabilizer","Diamond Shores"
"Calmlands Fern Salad","19","19","Charcoal Stabilizer","Diamond Shores"
"Heedmar Scented Oils","13","13","Charcoal Stabilizer","Diamond Shores"
"Sungold Thorn Combs","26","26","Charcoal Stabilizer","Diamond Shores"
"Marcala Scented Candles","13","13","Charcoal Stabilizer","Diamond Shores"
"Airain Dream Catchers","55","55","Charcoal Stabilizer","Diamond Shores"
"Airain Triple Stout","49","49","Charcoal Stabilizer","Diamond Shores"
"Airain Vegetable Seasoning","53","53","Charcoal Stabilizer","Diamond Shores"
"Airain Fertilizer","56","56","Charcoal Stabilizer","Diamond Shores"
"Aubre Cradle Rice Flour","55","55","Charcoal Stabilizer","Diamond Shores"
"Aubre Cradle Ethanol","49","49","Charcoal Stabilizer","Diamond Shores"
"Aubre Cradle Deviled Eggs","53","53","Charcoal Stabilizer","Diamond Shores"
"Aubre Cradle Fertilizer","56","56","Charcoal Stabilizer","Diamond Shores"
"Ahnimar Hangover Cure","55","55","Charcoal Stabilizer","Diamond Shores"
"Ahnimar Mushroom Roulette","49","49","Charcoal Stabilizer","Diamond Shores"
"Ahnimar Pressed Powder","53","53","Charcoal Stabilizer","Diamond Shores"
"Ahnimar Fertilizer","56","56","Charcoal Stabilizer","Diamond Shores"
"Karkasse Quilts","66","66","Charcoal Stabilizer","Diamond Shores"
"Karkasse Dragon Jerky","58","58","Charcoal Stabilizer","Diamond Shores"
"Karkasse Burn Cream","64","64","Charcoal Stabilizer","Diamond Shores"
"Karkasse Fertilizer","67","67","Charcoal Stabilizer","Diamond Shores"
"Sunbite Citrus Cleaner","55","55","Charcoal Stabilizer","Diamond Shores"
"Sunbite Salvation Tea","49","49","Charcoal Stabilizer","Diamond Shores"
"Sunbite Pest Poison","53","53","Charcoal Stabilizer","Diamond Shores"
"Sunbite Fertilizer","56","56","Charcoal Stabilizer","Diamond Shores"
"Rokhala Alpine Mix","66","66","Charcoal Stabilizer","Diamond Shores"
"Rokhala Auspicious Elixir","58","58","Charcoal Stabilizer","Diamond Shores"
"Rokhala Livestock Fodder","64","64","Charcoal Stabilizer","Diamond Shores"
"Rokhala Fertilizer","67","67","Charcoal Stabilizer","Diamond Shores"
"Airain Aged Honey","105","105","Charcoal Stabilizer","Diamond Shores"
"Aubre Cradle Aged Honey","100","100","Charcoal Stabilizer","Diamond Shores"
"Ahnimar Aged Honey","105","105","Charcoal Stabilizer","Diamond Shores"
"Karkasse Aged Honey","120","120","Charcoal Stabilizer","Diamond Shores"
"Sunbite Aged Honey","105","105","Charcoal Stabilizer","Diamond Shores"
"Rokhala Aged Honey","112","112","Charcoal Stabilizer","Diamond Shores"
"Airain Aged Salve","102","102","Charcoal Stabilizer","Diamond Shores"
"Aubre Cradle Aged Salve","97","97","Charcoal Stabilizer","Diamond Shores"
"Ahnimar Aged Salve","102","102","Charcoal Stabilizer","Diamond Shores"
"Karkasse Aged Salve","116","116","Charcoal Stabilizer","Diamond Shores"
"Sunbite Aged Salve","102","102","Charcoal Stabilizer","Diamond Shores"
"Rokhala Aged Salve","108","108","Charcoal Stabilizer","Diamond Shores"
"Airain Aged Cheese","105","105","Charcoal Stabilizer","Diamond Shores"
"Aubre Cradle Aged Cheese","100","100","Charcoal Stabilizer","Diamond Shores"
"Ahnimar Aged Cheese","105","105","Charcoal Stabilizer","Diamond Shores"
"Karkasse Aged Cheese","120","120","Charcoal Stabilizer","Diamond Shores"
"Sunbite Aged Cheese","105","105","Charcoal Stabilizer","Diamond Shores"
"Rokhala Aged Cheese","112","112","Charcoal Stabilizer","Diamond Shores"
"Hasla Antiquities","52","52","Charcoal Stabilizer","Diamond Shores"
"Perinoor Antiquities","53","53","Charcoal Stabilizer","Diamond Shores"
"Two Crowns Antiquities","46","46","Charcoal Stabilizer","Diamond Shores"
"White Arden Antiquities","51","51","Charcoal Stabilizer","Diamond Shores"
"Whalesong Medicinal Herb","57","57","Charcoal Stabilizer","Diamond Shores"
"Golden Ruins Flower Protein Shakes","57","57","Charcoal Stabilizer","Diamond Shores"
"Solzreed Aged Cordial","30","30","Charcoal Stabilizer","Diamond Shores"
"Gweonid Willow Arrows","41","41","Charcoal Stabilizer","Diamond Shores"
"Arcum Iris Seed Oil","43","43","Charcoal Stabilizer","Diamond Shores"
"Falcorth Tanned Leather","45","45","Charcoal Stabilizer","Diamond Shores"
"Original Lilyut Anvil Casts","33","33","Charcoal Stabilizer","Diamond Shores"
"Tigerspine Mastercraft Ingots","43","43","Charcoal Stabilizer","Diamond Shores"
"Dewstone Plains Rainbow Dye","39","39","Charcoal Stabilizer","Diamond Shores"
"Mahadevi Finest Rubber","38","38","Charcoal Stabilizer","Diamond Shores"
"White Arden Silver Lumber","45","45","Charcoal Stabilizer","Diamond Shores"
"Solis Golden Spice","36","36","Charcoal Stabilizer","Diamond Shores"
"Marianople Embroidered Fabric","41","41","Charcoal Stabilizer","Diamond Shores"
"Villanelle Aged Cordial","33","33","Charcoal Stabilizer","Diamond Shores"
"Two Crowns First Harvest Tea","38","38","Charcoal Stabilizer","Diamond Shores"
"Silent Forest Ship Lumber","34","34","Charcoal Stabilizer","Diamond Shores"
"Cinderstone Shock Absorber","36","36","Charcoal Stabilizer","Diamond Shores"
"Ynystere Starshard Spice","26","26","Charcoal Stabilizer","Diamond Shores"
"Halcyona Organic Grains","43","43","Charcoal Stabilizer","Diamond Shores"
"Hellswamp Spore Farm Wood","45","45","Charcoal Stabilizer","Diamond Shores"
"Sanddeep Seafood Jerky","42","42","Charcoal Stabilizer","Diamond Shores"
"Rookborne Basin Amber Spirits","45","45","Charcoal Stabilizer","Diamond Shores"
"Windscour Alchemical Catalyst","45","45","Charcoal Stabilizer","Diamond Shores"
"Perinoor Moonshine","48","48","Charcoal Stabilizer","Diamond Shores"
"Hasla Light Synthetic Fiber","51","51","Charcoal Stabilizer","Diamond Shores"
"Solzreed Strawberry Jam","30","30","Charcoal Stabilizer","Diamond Shores"
"Solzreed Acorn Jelly","30","30","Charcoal Stabilizer","Diamond Shores"
"Gweonid Grilled Goose","41","41","Charcoal Stabilizer","Diamond Shores"
"Gweonid Goose Down","41","41","Charcoal Stabilizer","Diamond Shores"
"Arcum Iris Dried Seed","43","43","Charcoal Stabilizer","Diamond Shores"
"Arcum Iris Turmeric Powder","43","43","Charcoal Stabilizer","Diamond Shores"
"Falcorth Plains Clover Feed","45","45","Charcoal Stabilizer","Diamond Shores"
"Falcorth Plains Bedding","45","45","Charcoal Stabilizer","Diamond Shores"
"Lilyut Alchemy Catalyst","33","33","Charcoal Stabilizer","Diamond Shores"
"Lilyut Square Bricks","33","33","Charcoal Stabilizer","Diamond Shores"
"Tigerspine Souvenirs","43","43","Charcoal Stabilizer","Diamond Shores"
"Tigerspine Round Bricks","43","43","Charcoal Stabilizer","Diamond Shores"
